linkId,planPhraseId,planPeriodType,phraseDomainCode,phraseDomain,ageYears,phraseNo,abilityCode,abilityDomain,categoryCode,categoryName,abilityName,relationType,weight,status,sortOrder,note
LINK-YEAR-5-017-01,PLAN-YEAR-5-017,YEAR,0,総合,5,17,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,YEAR_DIRECTION,3,active,90501701,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-017-02,PLAN-YEAR-5-017,YEAR,0,総合,5,17,2101003,人間関係,2101,自立心,自力で考え工夫する力,YEAR_DIRECTION,3,active,90501702,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-017-03,PLAN-YEAR-5-017,YEAR,0,総合,5,17,2102003,人間関係,2102,協同性,協働的な思考と工夫,YEAR_DIRECTION,2,active,90501703,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-017-04,PLAN-YEAR-5-017,YEAR,0,総合,5,17,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,YEAR_DIRECTION,2,active,90501704,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-018-01,PLAN-YEAR-5-018,YEAR,0,総合,5,18,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,YEAR_DIRECTION,3,active,90501801,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-018-02,PLAN-YEAR-5-018,YEAR,0,総合,5,18,2101003,人間関係,2101,自立心,自力で考え工夫する力,YEAR_DIRECTION,3,active,90501802,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-018-03,PLAN-YEAR-5-018,YEAR,0,総合,5,18,2102004,人間関係,2102,協同性,協力して行動する力,YEAR_DIRECTION,2,active,90501803,年間方針タグ（planned score集計対象外推奨）
LINK-YEAR-5-018-04,PLAN-YEAR-5-018,YEAR,0,総合,5,18,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,YEAR_DIRECTION,1,active,90501804,年間方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-001-001,PLAN-TERM-3-Q1-001,TERM,0,総合,3,1,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,3,active,80310101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-001-002,PLAN-TERM-3-Q1-001,TERM,0,総合,3,1,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,2,active,80310102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-001-003,PLAN-TERM-3-Q1-001,TERM,0,総合,3,1,2101001,人間関係,2101,自立心,主体的な環境への参加,TERM_DIRECTION,2,active,80310103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-001-004,PLAN-TERM-3-Q1-001,TERM,0,総合,3,1,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80310104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-002-001,PLAN-TERM-3-Q1-002,TERM,0,総合,3,2,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,3,active,80310201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-002-002,PLAN-TERM-3-Q1-002,TERM,0,総合,3,2,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,3,active,80310202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-002-003,PLAN-TERM-3-Q1-002,TERM,0,総合,3,2,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80310203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-002-004,PLAN-TERM-3-Q1-002,TERM,0,総合,3,2,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80310204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-003-001,PLAN-TERM-3-Q1-003,TERM,0,総合,3,3,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,3,active,80310301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-003-002,PLAN-TERM-3-Q1-003,TERM,0,総合,3,3,2102001,人間関係,2102,協同性,友達と思いや考えを共有,TERM_DIRECTION,2,active,80310302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-003-003,PLAN-TERM-3-Q1-003,TERM,0,総合,3,3,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,2,active,80310303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-003-004,PLAN-TERM-3-Q1-003,TERM,0,総合,3,3,2101001,人間関係,2101,自立心,主体的な環境への参加,TERM_DIRECTION,1,active,80310304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-004-001,PLAN-TERM-3-Q1-004,TERM,0,総合,3,4,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,TERM_DIRECTION,3,active,80310401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-004-002,PLAN-TERM-3-Q1-004,TERM,0,総合,3,4,3103001,環境,3103,自然との関わり・生命尊重,自然に触れて感動する体験,TERM_DIRECTION,2,active,80310402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-004-003,PLAN-TERM-3-Q1-004,TERM,0,総合,3,4,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,2,active,80310403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-004-004,PLAN-TERM-3-Q1-004,TERM,0,総合,3,4,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80310404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-005-001,PLAN-TERM-3-Q1-005,TERM,0,総合,3,5,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,3,active,80310501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-005-002,PLAN-TERM-3-Q1-005,TERM,0,総合,3,5,3102001,環境,3102,思考力の芽生え,身近な事象への主体的な関わり,TERM_DIRECTION,2,active,80310502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-005-003,PLAN-TERM-3-Q1-005,TERM,0,総合,3,5,3103003,環境,3103,自然との関わり・生命尊重,好奇心や探究心にもとづく表現,TERM_DIRECTION,2,active,80310503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q1-005-004,PLAN-TERM-3-Q1-005,TERM,0,総合,3,5,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,1,active,80310504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-001-001,PLAN-TERM-3-Q2-001,TERM,0,総合,3,1,5101002,表現,5101,豊かな感性と表現,素材や表現方法への気付き,TERM_DIRECTION,3,active,80320101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-001-002,PLAN-TERM-3-Q2-001,TERM,0,総合,3,1,3102002,環境,3102,思考力の芽生え,物の性質や仕組みの発見,TERM_DIRECTION,2,active,80320102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-001-003,PLAN-TERM-3-Q2-001,TERM,0,総合,3,1,3103001,環境,3103,自然との関わり・生命尊重,自然に触れて感動する体験,TERM_DIRECTION,2,active,80320103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-001-004,PLAN-TERM-3-Q2-001,TERM,0,総合,3,1,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80320104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-002-001,PLAN-TERM-3-Q2-002,TERM,0,総合,3,2,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,3,active,80320201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-002-002,PLAN-TERM-3-Q2-002,TERM,0,総合,3,2,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80320202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-002-003,PLAN-TERM-3-Q2-002,TERM,0,総合,3,2,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80320203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-002-004,PLAN-TERM-3-Q2-002,TERM,0,総合,3,2,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,1,active,80320204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-003-001,PLAN-TERM-3-Q2-003,TERM,0,総合,3,3,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,2,active,80320301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-003-002,PLAN-TERM-3-Q2-003,TERM,0,総合,3,3,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,2,active,80320302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-003-003,PLAN-TERM-3-Q2-003,TERM,0,総合,3,3,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,2,active,80320303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-003-004,PLAN-TERM-3-Q2-003,TERM,0,総合,3,3,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80320304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-004-001,PLAN-TERM-3-Q2-004,TERM,0,総合,3,4,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,3,active,80320401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-004-002,PLAN-TERM-3-Q2-004,TERM,0,総合,3,4,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,2,active,80320402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-004-003,PLAN-TERM-3-Q2-004,TERM,0,総合,3,4,2102001,人間関係,2102,協同性,友達と思いや考えを共有,TERM_DIRECTION,2,active,80320403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-004-004,PLAN-TERM-3-Q2-004,TERM,0,総合,3,4,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,1,active,80320404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-005-001,PLAN-TERM-3-Q2-005,TERM,0,総合,3,5,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,3,active,80320501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-005-002,PLAN-TERM-3-Q2-005,TERM,0,総合,3,5,3103001,環境,3103,自然との関わり・生命尊重,自然に触れて感動する体験,TERM_DIRECTION,2,active,80320502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-005-003,PLAN-TERM-3-Q2-005,TERM,0,総合,3,5,3102001,環境,3102,思考力の芽生え,身近な事象への主体的な関わり,TERM_DIRECTION,2,active,80320503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q2-005-004,PLAN-TERM-3-Q2-005,TERM,0,総合,3,5,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,1,active,80320504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-001-001,PLAN-TERM-3-Q3-001,TERM,0,総合,3,1,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,TERM_DIRECTION,3,active,80330101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-001-002,PLAN-TERM-3-Q3-001,TERM,0,総合,3,1,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,2,active,80330102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-001-003,PLAN-TERM-3-Q3-001,TERM,0,総合,3,1,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,1,active,80330103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-002-001,PLAN-TERM-3-Q3-002,TERM,0,総合,3,2,2103006,人間関係,2103,道徳性・規範意識の芽生え,ルールの創出と遵守,TERM_DIRECTION,3,active,80330201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-002-002,PLAN-TERM-3-Q3-002,TERM,0,総合,3,2,2103004,人間関係,2103,道徳性・規範意識の芽生え,規範の必要性の理解,TERM_DIRECTION,2,active,80330202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-002-003,PLAN-TERM-3-Q3-002,TERM,0,総合,3,2,2102001,人間関係,2102,協同性,友達と思いや考えを共有,TERM_DIRECTION,2,active,80330203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-002-004,PLAN-TERM-3-Q3-002,TERM,0,総合,3,2,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,1,active,80330204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-003-001,PLAN-TERM-3-Q3-003,TERM,0,総合,3,3,3103001,環境,3103,自然との関わり・生命尊重,自然に触れて感動する体験,TERM_DIRECTION,3,active,80330301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-003-002,PLAN-TERM-3-Q3-003,TERM,0,総合,3,3,5101002,表現,5101,豊かな感性と表現,素材や表現方法への気付き,TERM_DIRECTION,2,active,80330302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-003-003,PLAN-TERM-3-Q3-003,TERM,0,総合,3,3,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,TERM_DIRECTION,2,active,80330303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-003-004,PLAN-TERM-3-Q3-003,TERM,0,総合,3,3,3102002,環境,3102,思考力の芽生え,物の性質や仕組みの発見,TERM_DIRECTION,1,active,80330304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-004-001,PLAN-TERM-3-Q3-004,TERM,0,総合,3,4,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,TERM_DIRECTION,3,active,80330401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-004-002,PLAN-TERM-3-Q3-004,TERM,0,総合,3,4,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,2,active,80330402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-004-003,PLAN-TERM-3-Q3-004,TERM,0,総合,3,4,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80330403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-005-001,PLAN-TERM-3-Q3-005,TERM,0,総合,3,5,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,3,active,80330501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-005-002,PLAN-TERM-3-Q3-005,TERM,0,総合,3,5,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80330502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q3-005-003,PLAN-TERM-3-Q3-005,TERM,0,総合,3,5,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,1,active,80330503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-001-001,PLAN-TERM-3-Q4-001,TERM,0,総合,3,1,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,2,active,80340101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-001-002,PLAN-TERM-3-Q4-001,TERM,0,総合,3,1,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,2,active,80340102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-001-003,PLAN-TERM-3-Q4-001,TERM,0,総合,3,1,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,2,active,80340103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-001-004,PLAN-TERM-3-Q4-001,TERM,0,総合,3,1,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80340104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-002-001,PLAN-TERM-3-Q4-002,TERM,0,総合,3,2,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,3,active,80340201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-002-002,PLAN-TERM-3-Q4-002,TERM,0,総合,3,2,2101005,人間関係,2101,自立心,達成感の獲得,TERM_DIRECTION,2,active,80340202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-002-003,PLAN-TERM-3-Q4-002,TERM,0,総合,3,2,2101001,人間関係,2101,自立心,主体的な環境への参加,TERM_DIRECTION,2,active,80340203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-002-004,PLAN-TERM-3-Q4-002,TERM,0,総合,3,2,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,1,active,80340204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-003-001,PLAN-TERM-3-Q4-003,TERM,0,総合,3,3,2102001,人間関係,2102,協同性,友達と思いや考えを共有,TERM_DIRECTION,3,active,80340301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-003-002,PLAN-TERM-3-Q4-003,TERM,0,総合,3,3,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,2,active,80340302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-003-003,PLAN-TERM-3-Q4-003,TERM,0,総合,3,3,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,2,active,80340303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-003-004,PLAN-TERM-3-Q4-003,TERM,0,総合,3,3,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80340304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-004-001,PLAN-TERM-3-Q4-004,TERM,0,総合,3,4,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,3,active,80340401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-004-002,PLAN-TERM-3-Q4-004,TERM,0,総合,3,4,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80340402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-004-003,PLAN-TERM-3-Q4-004,TERM,0,総合,3,4,3103001,環境,3103,自然との関わり・生命尊重,自然に触れて感動する体験,TERM_DIRECTION,1,active,80340403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-004-004,PLAN-TERM-3-Q4-004,TERM,0,総合,3,4,2101001,人間関係,2101,自立心,主体的な環境への参加,TERM_DIRECTION,1,active,80340404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-005-001,PLAN-TERM-3-Q4-005,TERM,0,総合,3,5,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,3,active,80340501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-005-002,PLAN-TERM-3-Q4-005,TERM,0,総合,3,5,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80340502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-005-003,PLAN-TERM-3-Q4-005,TERM,0,総合,3,5,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,2,active,80340503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-3-Q4-005-004,PLAN-TERM-3-Q4-005,TERM,0,総合,3,5,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,1,active,80340504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-001-001,PLAN-TERM-4-Q1-001,TERM,0,総合,4,1,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,3,active,80410101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-001-002,PLAN-TERM-4-Q1-001,TERM,0,総合,4,1,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,3,active,80410102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-001-003,PLAN-TERM-4-Q1-001,TERM,0,総合,4,1,2101001,人間関係,2101,自立心,主体的な環境への参加,TERM_DIRECTION,2,active,80410103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-001-004,PLAN-TERM-4-Q1-001,TERM,0,総合,4,1,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80410104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-002-001,PLAN-TERM-4-Q1-002,TERM,0,総合,4,2,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,3,active,80410201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-002-002,PLAN-TERM-4-Q1-002,TERM,0,総合,4,2,2101001,人間関係,2101,自立心,主体的な環境への参加,TERM_DIRECTION,2,active,80410202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-002-003,PLAN-TERM-4-Q1-002,TERM,0,総合,4,2,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,2,active,80410203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-002-004,PLAN-TERM-4-Q1-002,TERM,0,総合,4,2,2102001,人間関係,2102,協同性,友達と思いや考えを共有,TERM_DIRECTION,1,active,80410204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-003-001,PLAN-TERM-4-Q1-003,TERM,0,総合,4,3,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,TERM_DIRECTION,3,active,80410301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-003-002,PLAN-TERM-4-Q1-003,TERM,0,総合,4,3,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,TERM_DIRECTION,2,active,80410302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-003-003,PLAN-TERM-4-Q1-003,TERM,0,総合,4,3,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,TERM_DIRECTION,2,active,80410303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-003-004,PLAN-TERM-4-Q1-003,TERM,0,総合,4,3,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,TERM_DIRECTION,2,active,80410304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-004-001,PLAN-TERM-4-Q1-004,TERM,0,総合,4,4,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,3,active,80410401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-004-002,PLAN-TERM-4-Q1-004,TERM,0,総合,4,4,3103003,環境,3103,自然との関わり・生命尊重,好奇心や探究心にもとづく表現,TERM_DIRECTION,2,active,80410402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-004-003,PLAN-TERM-4-Q1-004,TERM,0,総合,4,4,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,TERM_DIRECTION,2,active,80410403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-004-004,PLAN-TERM-4-Q1-004,TERM,0,総合,4,4,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,1,active,80410404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-005-001,PLAN-TERM-4-Q1-005,TERM,0,総合,4,5,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,TERM_DIRECTION,3,active,80410501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-005-002,PLAN-TERM-4-Q1-005,TERM,0,総合,4,5,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80410502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-005-003,PLAN-TERM-4-Q1-005,TERM,0,総合,4,5,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,2,active,80410503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q1-005-004,PLAN-TERM-4-Q1-005,TERM,0,総合,4,5,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,1,active,80410504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-001-001,PLAN-TERM-4-Q2-001,TERM,0,総合,4,1,5101002,表現,5101,豊かな感性と表現,素材や表現方法への気付き,TERM_DIRECTION,3,active,80420101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-001-002,PLAN-TERM-4-Q2-001,TERM,0,総合,4,1,3102002,環境,3102,思考力の芽生え,物の性質や仕組みの発見,TERM_DIRECTION,3,active,80420102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-001-003,PLAN-TERM-4-Q2-001,TERM,0,総合,4,1,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,TERM_DIRECTION,2,active,80420103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-001-004,PLAN-TERM-4-Q2-001,TERM,0,総合,4,1,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,TERM_DIRECTION,2,active,80420104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-002-001,PLAN-TERM-4-Q2-002,TERM,0,総合,4,2,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,3,active,80420201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-002-002,PLAN-TERM-4-Q2-002,TERM,0,総合,4,2,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80420202,四半期方針タグ（planned score集計対象外推奨）
